Source, Target,Type,Id,Label,timeset,Weight
0,224,Unidirected,223,,,3
0,225,Unidirected,224,,,2
0,226,Unidirected,225,,,14
0,227,Unidirected,226,,,4
0,228,Unidirected,227,,,4
0,229,Unidirected,228,,,1
0,230,Unidirected,229,,,1
0,231,Unidirected,230,,,1
0,232,Unidirected,231,,,2
0,233,Unidirected,232,,,8
0,234,Unidirected,233,,,9
0,235,Unidirected,234,,,5
0,236,Unidirected,235,,,1
0,237,Unidirected,236,,,1
0,238,Unidirected,237,,,1
0,239,Unidirected,238,,,1
0,240,Unidirected,239,,,5
0,241,Unidirected,240,,,7
0,242,Unidirected,241,,,1
0,243,Unidirected,242,,,1
0,244,Unidirected,243,,,1
0,245,Unidirected,244,,,1
0,246,Unidirected,245,,,1
0,247,Unidirected,246,,,1
0,248,Unidirected,247,,,2
0,249,Unidirected,248,,,1
0,250,Unidirected,249,,,2
0,251,Unidirected,250,,,2
0,252,Unidirected,251,,,3
0,253,Unidirected,252,,,1
0,254,Unidirected,253,,,1
0,255,Unidirected,254,,,1
0,256,Unidirected,255,,,1
0,257,Unidirected,256,,,1
0,258,Unidirected,257,,,1
0,259,Unidirected,258,,,1
0,260,Unidirected,259,,,14
0,261,Unidirected,260,,,1
0,262,Unidirected,261,,,4
0,263,Unidirected,262,,,1
0,264,Unidirected,263,,,1
0,265,Unidirected,264,,,1
0,266,Unidirected,265,,,1
0,267,Unidirected,266,,,1
0,268,Unidirected,267,,,1
0,269,Unidirected,268,,,1
0,270,Unidirected,269,,,4
0,271,Unidirected,270,,,2
0,272,Unidirected,271,,,3
0,273,Unidirected,272,,,4
0,274,Unidirected,273,,,7
0,275,Unidirected,274,,,3
0,276,Unidirected,275,,,1
0,277,Unidirected,276,,,2
0,278,Unidirected,277,,,2
0,279,Unidirected,278,,,1
0,280,Unidirected,279,,,6
0,281,Unidirected,280,,,2
0,282,Unidirected,281,,,2
0,283,Unidirected,282,,,2
0,284,Unidirected,283,,,1
0,285,Unidirected,284,,,6
0,286,Unidirected,285,,,9
0,287,Unidirected,286,,,5
0,288,Unidirected,287,,,3
0,289,Unidirected,288,,,10
0,290,Unidirected,289,,,2
0,291,Unidirected,290,,,1
0,292,Unidirected,291,,,7
